,date,unique_sessions,spend_time_max,spend_time_min,spend_time_mean,spend_time_sum,notification_mean,notification_sum,battery_max,battery_min,battery_mean,battery_delta,UserID,Better_category_Phone,Better_category_Drawing,Better_category_Mechanical_Turk,Better_category_Family_Planning,Better_category_Messages,Better_category_Video_Players_&_Editors,Better_category_Security,Better_category_Food_&_Drinks,Better_category_Document_Editor,Better_category_Weather,Better_category_Business_Management,Better_category_Medical,Better_category_House_Search,Better_category_Phone_Assistant,Better_category_Personal_Finance,Better_category_Book_Readers,Better_category_Streaming_Services,Better_category_Background_Process,Better_category_Time_Tracker,Better_category_Travel_Planning,Better_category_Sports,Better_category_Dating,Better_category_Phone_Personalization,Better_category_Music_&_Audio,Better_category_Messaging,Better_category_Education,Better_category_Personal_Fitness,Better_category_Remote_Administration,Better_category_Email,Better_category_Dialer,Better_category_To-Do_List,Better_category_Game_Singleplayer,Better_category_Wearables,Better_category_Calendar,Better_category_Camera,Better_category_Instant_Messaging,Better_category_Maps,Better_category_Portfolio/Trading,Better_category_Social_Networking,Better_category_Phone_Tools,Better_category_Internet_Browser,Better_category_Game_Multiplayer,Better_category_Entertainment,Better_category_Auto_&_Vehicles,Better_category_News,Better_category_Phone_Optimization,Better_category_Home_Automation,Better_category_Job_Search,Better_category_Online_Shopping,Better_category_Coupons,Date,F_average,F_binary
9319,2020-03-02,199,13.114983333333333,1.6666666666666667e-05,0.4975523297491039,231.36183333333332,0.0,0,100.0,4.0,54.774193548387096,96.0,15159,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,46,1,0,0,0,4,4,0,1,0,0,0,12,6,0,0,0,9,6,168,26,0,68,29,23,0,3,0,0,0,0,0,0,0,2020-03-02,3.583333333333333,0
9320,2020-03-03,48,19.286766666666665,1.6666666666666667e-05,0.9456289972899729,116.31236666666666,0.0,0,100.0,3.0,69.39837398373983,97.0,15159,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,1,0,0,0,1,2,0,0,0,0,0,1,7,0,0,0,0,0,30,12,0,17,9,11,0,0,0,0,0,0,0,2,0,2020-03-03,3.166666666666667,0
9321,2020-03-04,100,13.613433333333333,1.6666666666666667e-05,0.45526086065573773,111.08365,0.0,0,58.0,45.0,51.49590163934426,13.0,15159,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,40,2,0,0,0,5,2,0,0,0,0,0,1,19,0,0,0,0,0,63,9,0,36,19,26,0,0,0,0,0,0,0,2,0,2020-03-04,3.5333333333333328,0
9322,2020-03-05,93,6.816783333333333,1.6666666666666667e-05,0.4362774468085106,102.5252,0.0,0,58.0,58.0,58.0,0.0,15159,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,18,1,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,2,5,100,4,0,29,18,7,0,0,0,0,0,0,0,0,0,2020-03-05,4.166666666666666,1
9323,2020-03-06,144,12.920866666666667,1.6666666666666667e-05,0.5251843003412969,153.879,0.0,0,94.0,58.0,89.05460750853243,36.0,15159,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,42,5,0,0,0,5,3,0,0,0,0,0,0,45,0,0,0,7,2,51,0,0,30,26,18,0,0,0,0,0,0,0,9,0,2020-03-06,4.066666666666666,1
9324,2020-03-07,101,20.807566666666666,5e-05,0.7764302706552707,181.68468333333334,0.0,0,94.0,94.0,94.0,0.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,3,2,0,0,0,0,0,4,1,0,0,0,0,1,55,1,0,57,14,24,0,0,0,0,0,0,0,2,0,2020-03-07,3.733333333333333,0
9325,2020-03-08,60,14.9179,0.0011166666666666666,0.944682523148148,136.03428333333332,0.041666666666666664,6,100.0,16.0,78.00694444444444,84.0,15159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,4,0,0,0,14,0,0,1,0,0,0,0,25,0,0,0,0,0,47,1,0,20,1,8,0,0,0,0,0,0,0,0,0,2020-03-08,1.8333333333333333,0
9326,2020-03-09,74,11.151333333333334,5e-05,0.5003970276008493,78.56233333333333,0.07006369426751592,11,61.0,11.0,29.94904458598726,50.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,5,0,50,2,0,32,0,10,0,1,0,0,0,0,0,0,0,2020-03-09,3.266666666666667,0
9327,2020-03-10,164,27.174216666666666,1.6666666666666667e-05,0.49881783154121867,185.56023333333334,0.03494623655913978,13,100.0,6.0,53.56989247311828,94.0,15159,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,35,3,0,0,0,3,2,0,1,0,0,0,3,14,0,0,0,5,5,147,4,0,36,21,56,0,0,0,0,0,0,0,0,0,2020-03-10,2.7333333333333334,0
9328,2020-03-11,131,53.94586666666667,1.6666666666666667e-05,0.9537113126079447,368.13256666666666,0.046632124352331605,18,100.0,18.0,62.7979274611399,82.0,15159,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,6,0,0,0,0,4,0,0,0,0,0,12,30,0,0,0,6,2,133,28,0,19,19,47,0,0,0,0,0,0,0,0,0,2020-03-11,3.9333333333333327,0
9329,2020-03-12,250,39.713033333333335,1.6666666666666667e-05,0.6135205105633803,348.47965,0.2975352112676056,169,98.0,19.0,53.45774647887324,79.0,15159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0,0,7,0,2,0,0,0,7,198,0,0,0,0,5,121,1,0,79,25,36,0,0,0,0,0,0,0,0,0,2020-03-12,2.066666666666667,0
9330,2020-03-13,137,21.47315,0.0011833333333333333,0.7376893700787401,187.3731,0.21653543307086615,55,100.0,19.0,56.52755905511811,81.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,74,0,0,60,3,29,0,0,0,0,0,0,0,5,0,2020-03-13,3.5333333333333337,0
9331,2020-05-12,156,108.03671666666666,1.6666666666666667e-05,1.0476825654923216,386.5948666666667,0.22493224932249323,83,100.0,1.0,42.64769647696477,99.0,15159,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,39,3,0,0,0,50,3,0,0,0,0,0,3,14,0,0,0,0,0,125,1,0,45,21,9,0,0,0,0,0,0,0,0,0,2020-05-12,4.166666666666666,1
9332,2020-05-13,181,35.32755,1.6666666666666667e-05,0.6385549278091651,339.0726666666667,0.20527306967984935,109,99.0,17.0,48.120527306967986,82.0,15159,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,83,0,0,0,0,122,3,0,0,0,0,0,2,0,0,0,0,0,2,122,0,0,72,16,29,0,0,0,0,0,0,0,0,0,2020-05-13,4.416666666666666,1
9333,2020-05-14,182,103.07533333333333,1.6666666666666667e-05,0.7548034430225472,412.8774833333333,0.21572212065813529,118,100.0,15.0,52.73308957952468,85.0,15159,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,74,7,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,10,85,8,0,178,36,40,0,0,0,0,0,0,0,0,0,2020-05-14,4.4,1
9334,2020-05-15,111,32.55016666666667,3.3333333333333335e-05,0.9268096363636363,254.87265,0.28,77,100.0,17.0,65.20727272727272,83.0,15159,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,9,62,0,0,104,16,10,0,0,0,0,0,0,0,0,0,2020-05-15,2.8,0
9335,2020-05-16,138,36.32673333333334,6.666666666666667e-05,0.6340064361191162,220.00023333333334,0.26512968299711814,92,100.0,26.0,64.5014409221902,74.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,2,0,0,0,0,0,2,26,0,0,0,0,4,113,4,0,91,19,6,0,0,0,0,0,0,0,0,0,2020-05-16,4.2,1
9336,2020-05-17,88,42.047666666666665,8.333333333333333e-05,1.692909500805153,350.43226666666664,0.2222222222222222,46,100.0,11.0,44.468599033816425,89.0,15159,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,1,7,0,0,0,0,4,90,4,0,32,10,10,0,0,0,0,0,0,0,0,0,2020-05-17,4.066666666666667,1
9337,2020-05-18,170,14.384766666666666,3.3333333333333335e-05,0.5177279605263158,236.08395,0.23903508771929824,109,100.0,6.0,39.31359649122807,94.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,0,0,3,0,0,0,0,0,10,19,0,0,0,0,16,185,2,0,51,22,21,0,0,0,0,0,0,0,0,0,2020-05-18,3.6,0
9338,2020-05-19,232,33.82001666666667,1.6666666666666667e-05,0.692112962962963,348.8249333333333,0.26785714285714285,135,100.0,3.0,58.926587301587304,97.0,15159,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,61,6,0,0,0,0,4,0,0,0,0,0,2,14,0,0,0,0,3,241,7,0,48,30,23,0,0,0,0,0,0,0,0,0,2020-05-19,3.2666666666666666,0
9339,2020-05-20,185,23.5205,0.0006666666666666666,0.8099984182098765,349.91931666666665,0.24074074074074073,104,100.0,10.0,45.61805555555556,90.0,15159,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,77,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,17,159,0,0,75,13,24,0,0,0,0,0,0,0,0,0,2020-05-20,3.0,0
9340,2020-05-21,143,18.166333333333334,1.6666666666666667e-05,0.6158322429906542,197.68215,0.2336448598130841,75,100.0,24.0,62.218068535825545,76.0,15159,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,1,0,0,0,0,3,0,0,0,0,0,7,5,0,0,0,1,7,109,0,0,46,45,19,0,0,0,0,0,0,0,0,0,2020-05-21,4.133333333333333,1
9341,2020-05-22,114,20.658316666666668,1.6666666666666667e-05,0.9130726329442284,234.65966666666668,0.24124513618677043,62,100.0,17.0,57.57976653696498,83.0,15159,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,2,0,0,0,0,0,4,6,0,0,0,0,16,111,0,0,34,14,13,0,3,0,0,0,0,0,0,0,2020-05-22,3.333333333333333,0
9342,2020-05-23,175,30.401633333333333,1.6666666666666667e-05,1.009670297029703,305.9301,0.33003300330033003,100,100.0,21.0,50.056105610561055,79.0,15159,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,25,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,6,176,1,0,31,14,6,0,0,0,0,0,0,0,0,0,2020-05-23,4.4,1
9343,2020-05-24,183,13.6219,5e-05,0.5310931470392548,266.0776666666667,0.22954091816367264,115,100.0,15.0,63.6746506986028,85.0,15159,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,74,2,0,0,0,0,6,0,0,0,0,0,5,9,0,0,0,5,5,229,10,0,32,27,13,0,2,0,0,0,0,0,0,0,2020-05-24,4.066666666666666,1
9344,2020-05-25,130,12.2328,1.6666666666666667e-05,0.7961381024096387,264.31785,0.24397590361445784,81,100.0,6.0,50.596385542168676,94.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,7,149,0,0,44,18,29,0,0,0,0,0,0,0,3,0,2020-05-25,3.8,0
9345,2020-05-26,88,8.366183333333334,1.6666666666666667e-05,0.4481268253968254,94.10663333333333,0.2571428571428571,54,100.0,15.0,60.82380952380952,85.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,1,3,76,0,0,15,17,19,0,0,0,0,0,0,0,0,0,2020-05-26,3.9333333333333336,0
9346,2020-05-27,126,13.651616666666667,1.6666666666666667e-05,0.5809209163346614,145.81115,0.2350597609561753,59,100.0,9.0,60.191235059760956,91.0,15159,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,34,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,3,20,119,3,0,15,3,12,0,0,0,0,0,0,0,1,0,2020-05-27,3.833333333333333,0
9347,2020-05-28,117,11.1258,1.6666666666666667e-05,0.46367987711213515,100.61853333333333,0.271889400921659,59,94.0,12.0,56.12903225806452,82.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,103,16,0,28,17,17,0,0,0,0,0,0,0,0,0,2020-05-28,3.75,0
9348,2020-05-29,113,4.09135,1.6666666666666667e-05,0.31161589743589746,81.02013333333333,0.0,0,100.0,10.0,69.66153846153846,90.0,15159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,9,76,21,0,14,5,28,0,0,0,0,0,0,0,0,0,2020-05-29,4.0,1
9349,2020-05-30,185,23.24115,0.00048333333333333334,0.48847366979655715,208.08978333333334,0.0,0,100.0,27.0,72.65258215962442,73.0,15159,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,20,14,0,0,0,0,0,0,4,0,0,0,13,80,0,0,0,0,4,147,2,0,59,5,30,0,0,0,0,0,0,0,0,0,2020-05-30,2.3333333333333335,0
9350,2020-05-31,156,24.989266666666666,0.0011666666666666668,0.7647149092970522,224.82618333333335,0.0,0,100.0,18.0,65.50340136054422,82.0,15159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,11,159,5,0,25,4,20,0,0,0,0,0,0,0,0,0,2020-05-31,4.2,1
9351,2020-06-01,134,21.1153,0.0002666666666666667,0.599751696969697,164.93171666666666,0.21454545454545454,59,100.0,17.0,53.61818181818182,83.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,8,128,5,0,26,1,10,0,0,0,0,0,0,0,0,0,2020-06-01,3.9333333333333327,0
9352,2020-06-02,221,11.046883333333334,1.6666666666666667e-05,0.5587295950155763,239.13626666666667,0.24065420560747663,103,100.0,17.0,54.86682242990654,83.0,15159,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,0,37,4,0,0,0,0,3,0,0,0,0,0,12,12,0,0,0,1,7,190,7,0,51,25,29,0,0,0,0,0,0,0,2,0,2020-06-02,4.0,1
9353,2020-06-03,123,15.287383333333333,1.6666666666666667e-05,0.5762532026143791,146.94456666666667,0.24705882352941178,63,100.0,35.0,67.44313725490196,65.0,15159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,104,0,0,38,19,20,0,0,0,0,0,0,0,0,0,2020-06-03,3.6666666666666665,0
9354,2020-06-04,127,9.659816666666666,3.3333333333333335e-05,0.4365105429292929,115.23878333333333,0.0,0,100.0,16.0,57.84469696969697,84.0,15159,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,56,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,1,107,0,0,27,9,14,0,0,0,0,0,0,0,0,0,2020-06-04,3.1333333333333337,0
9355,2020-06-05,155,29.727033333333335,1.6666666666666667e-05,0.8884800230946883,384.71185,0.0,0,100.0,13.0,66.62124711316397,87.0,15159,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,9,0,0,0,0,3,0,4,0,0,0,15,17,0,0,0,0,2,200,23,0,42,25,31,0,0,0,0,0,0,0,0,0,2020-06-05,3.0,0
9356,2020-06-06,154,54.04933333333334,3.3333333333333335e-05,0.8371169243986255,324.8013666666667,0.0,0,100.0,14.0,62.02577319587629,86.0,15159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,2,0,0,0,0,0,9,3,0,0,0,0,3,217,0,0,39,10,26,0,0,0,0,0,0,0,0,0,2020-06-06,3.6,0
9357,2020-06-07,199,27.302483333333335,1.6666666666666667e-05,0.6736401486988848,362.4184,0.0,0,98.0,72.0,94.95539033457248,26.0,15159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,0,20,41,0,0,0,0,9,264,0,0,57,9,47,0,0,0,0,0,0,0,0,0,2020-06-07,3.4666666666666663,0
9358,2020-06-08,100,31.4811,1.6666666666666667e-05,0.8771268414481898,234.19286666666667,0.0,0,98.0,19.0,85.57303370786516,79.0,15159,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,32,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,128,2,0,27,15,12,0,0,0,0,0,0,0,0,0,2020-06-08,3.4,0
9359,2020-06-09,77,16.344333333333335,0.00015,0.5682874649859945,135.25241666666668,0.0,0,19.0,19.0,19.0,0.0,15159,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,2,7,95,0,0,21,5,9,0,0,0,0,0,0,0,0,0,2020-06-09,4.2,1
9360,2020-06-10,206,18.446433333333335,1.6666666666666667e-05,0.6584249801113763,275.88006666666666,0.0,0,86.0,19.0,83.44152744630071,67.0,15159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,41,4,0,0,0,0,2,0,2,0,0,0,19,25,0,0,0,0,6,153,1,0,66,21,15,0,0,0,0,0,0,0,0,0,2020-06-10,2.666666666666667,0
9361,2020-01-27,9,9.8386,8.333333333333333e-05,0.9115932098765432,24.613016666666667,0.14814814814814814,4,71.0,46.0,67.44444444444444,25.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,2020-01-27,5.0,1
9362,2020-02-05,17,9.689933333333334,6.666666666666667e-05,0.8523696078431373,28.980566666666668,0.5,17,100.0,37.0,84.67647058823529,63.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,2020-02-05,3.4166666666666665,0
9363,2020-02-06,6,6.748716666666667,0.00015,1.5599095238095237,10.919366666666667,0.5714285714285714,4,75.0,67.0,71.14285714285714,8.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-02-06,4.916666666666666,1
9364,2020-02-07,8,1.97015,6.666666666666667e-05,0.29737352941176476,5.055350000000001,0.35294117647058826,6,60.0,50.0,55.411764705882355,10.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2020-02-07,3.3333333333333335,0
9365,2020-02-08,8,129.59621666666666,8.333333333333333e-05,9.793959523809523,137.11543333333333,0.21428571428571427,3,75.0,19.0,55.42857142857143,56.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2020-02-08,4.8,1
9366,2020-02-09,12,38.76725,8.333333333333333e-05,2.878166091954023,83.46681666666666,0.20689655172413793,6,70.0,40.0,57.241379310344826,30.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,0,0,0,0,0,0,0,0,0,2020-02-09,4.333333333333334,1
9367,2020-02-10,8,42.6541,8.333333333333333e-05,4.458539393939393,49.04393333333333,0.5454545454545454,6,73.0,29.0,55.63636363636363,44.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2020-02-10,4.916666666666666,1
9368,2020-02-11,8,2.0606833333333334,6.666666666666667e-05,0.2899777777777778,3.4797333333333333,0.75,9,61.0,52.0,56.833333333333336,9.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2020-02-11,4.444444444444444,1
9369,2020-02-12,6,3.5214666666666665,8.333333333333333e-05,0.9890583333333333,7.912466666666666,0.625,5,46.0,39.0,43.375,7.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2020-02-12,5.0,1
9370,2020-02-13,3,2.1438333333333333,0.00015,0.8559,5.1354,0.5,3,48.0,22.0,32.333333333333336,26.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-02-13,4.555555555555555,1
9371,2020-02-14,4,1.7961,0.004266666666666667,0.36903,3.6903,0.4,4,43.0,33.0,36.2,10.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2020-02-14,2.0,0
9372,2020-02-15,4,1.2050333333333334,0.00011666666666666667,0.4832933333333333,2.4164666666666665,0.8,4,93.0,85.0,89.4,8.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-15,3.888888888888889,0
9373,2020-02-16,2,1.4203,0.10753333333333333,0.7639166666666666,1.5278333333333332,0.5,1,78.0,74.0,76.0,4.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-16,3.0,0
9374,2020-02-17,4,2.0012333333333334,0.00013333333333333334,0.86723,4.33615,1.0,5,59.0,54.0,56.2,5.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-17,4.416666666666666,1
9375,2020-02-18,4,5.8083,0.2359,1.97382,9.8691,0.4,2,40.0,32.0,35.8,8.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-18,4.166666666666666,1
9376,2020-02-19,3,3.54685,0.4295,1.4835055555555556,4.450516666666667,0.6666666666666666,2,100.0,67.0,88.66666666666667,33.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-19,3.888888888888889,0
9377,2020-02-20,3,0.49901666666666666,0.00018333333333333334,0.3274166666666667,1.3096666666666668,1.0,4,88.0,83.0,85.25,5.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-20,3.2222222222222228,0
9378,2020-02-21,3,79.64453333333333,0.00015,14.17351875,113.38815,0.375,3,76.0,50.0,62.25,26.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2020-02-21,4.666666666666666,1
9379,2020-02-24,1,0.46268333333333334,0.46268333333333334,0.46268333333333334,0.46268333333333334,1.0,1,85.0,85.0,85.0,0.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-24,4.0,1
9380,2020-02-25,3,0.5069166666666667,0.0008666666666666666,0.19899285714285714,1.39295,0.42857142857142855,3,76.0,74.0,74.85714285714286,2.0,23901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2020-02-25,2.666666666666667,0
9381,2020-02-26,3,0.4746,8.333333333333333e-05,0.17343000000000003,0.8671500000000001,0.6,3,61.0,53.0,56.6,8.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-26,3.6666666666666665,0
9382,2020-02-27,2,0.5369333333333334,8.333333333333333e-05,0.2120625,0.84825,0.75,3,42.0,39.0,40.5,3.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-27,5.333333333333334,1
9383,2020-02-28,1,1.1555333333333333,0.46185,0.8086916666666666,1.6173833333333332,1.0,2,28.0,28.0,28.0,0.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-02-28,4.333333333333333,1
9384,2020-02-29,5,8.042866666666667,5e-05,1.0646277777777777,9.58165,0.2222222222222222,2,74.0,15.0,22.444444444444443,59.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-29,5.5,1
9385,2020-03-02,2,0.5567,0.08755,0.3744,1.1232,0.0,0,40.0,36.0,38.666666666666664,4.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2020-03-02,6.333333333333333,1
9386,2020-03-03,3,1.2945833333333334,0.00013333333333333334,0.558425,2.2337,1.0,4,100.0,21.0,59.75,79.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-03,5.222222222222222,1
9387,2020-03-05,6,0.6749833333333334,0.00013333333333333334,0.2254820512820513,2.9312666666666667,0.46153846153846156,6,51.0,40.0,45.15384615384615,11.0,23901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,2020-03-05,3.888888888888889,0
